0 127388 msmarco_doc_18_2271486179 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.935059, 26.598013, 18.93836, 18.93836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 127388 msmarco_doc_09_1587259712 2.0, 2.0, 2.0, 2.0, 0.6666667, 0.6666667, 0.6666667, 0.6666667, 2.828427, 4.472136, 9.600331, 10.981743, 31.935059, 26.598013, 18.93836, 18.93836, 32.061405, 42.418053, 67.55852, 77.61232, 12.207111, 15.21928, 11.991337, 12.07535
1 127389 msmarco_doc_18_2271486179 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 1.4142135, 1.4142135, 20.926989, 18.074455, 13.178245, 13.178245, 0.0, 0.0, 12.121329, 12.121329, 0.0, 0.0, 4.527135, 4.588188
0 127389 msmarco_doc_09_1587259712 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.926989, 18.074455, 13.178245, 13.178245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 127390 msmarco_doc_05_1006893160 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.472273, 27.816927, 19.839916, 19.839916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 127390 msmarco_doc_03_1246699896 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 8.316625, 8.316625, 31.472273, 27.816927, 19.839916, 19.839916, 0.0, 0.0, 50.465397, 50.465397, 0.0, 0.0, 15.347856, 15.372875
1 127392 msmarco_doc_05_1006893160 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 4.0, 5.8309517, 7.1414285, 19.878418, 16.748123, 10.594112, 10.594112, 10.614195, 36.48016, 34.909573, 42.75532, 5.535402, 6.8544188, 4.868131, 4.898482
0 127392 msmarco_doc_03_1246699896 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 3.3166249, 3.3166249, 19.878418, 16.748123, 10.594112, 10.594112, 0.0, 0.0, 15.280255, 15.280255, 0.0, 0.0, 3.4405444, 3.4435046
1 127396 msmarco_doc_47_1074502296 1.0, 1.0, 2.0, 2.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.4142135, 5.2426405, 5.582576, 20.430552, 18.756027, 14.157129, 14.157129, 11.166329, 15.73729, 45.124214, 48.370583, 5.20852, 7.930735, 10.738056, 10.748461
0 127396 msmarco_doc_05_1006949503 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.430552, 18.756027, 14.157129, 14.157129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 127398 msmarco_doc_47_1074502296 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 1.0, 1.0, 20.741695, 17.085327, 11.6395855, 11.6395855, 0.0, 0.0, 4.60717, 4.60717, 0.0, 0.0, 2.415872, 2.398625
1 127398 msmarco_doc_05_1006949503 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 3.7416575, 5.7445626, 6.928203, 20.741695, 17.085327, 11.6395855, 11.6395855, 11.477473, 35.385765, 40.398155, 48.722004, 6.0351224, 6.990657, 5.877577, 5.9188585
1 127399 msmarco_doc_18_3187426110 1.0, 1.0, 3.0, 3.0, 0.25, 0.25, 0.75, 0.75, 1.0, 1.4142135, 16.13427, 16.34131, 31.220987, 25.488503, 16.444838, 16.444838, 11.477473, 13.374561, 67.271164, 68.72716, 6.434418, 6.4245863, 8.218791, 8.244745
0 127399 msmarco_doc_10_1570969290 0.0, 1.0, 2.0, 2.0, 0.0, 0.25, 0.5, 0.5, 0.0, 1.4142135, 3.0, 3.4494898, 31.220987, 25.488503, 16.444838, 16.444838, 0.0, 3.1173947, 5.841936, 6.3079157, 0.0, 0.0, 1.8063028, 1.7318021
1 127403 msmarco_doc_10_1570969290 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.4142135, 2.6457512, 4.7958317, 5.656854, 23.342903, 19.416252, 12.853264, 12.853264, 19.91026, 31.18856, 39.54688, 46.64695, 8.558094, 8.592775, 7.0821137, 7.1130767
1 129768 msmarco_doc_10_1570969290 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.4142135, 2.6457512, 4.7958317, 5.656854, 23.342903, 19.416252, 12.853264, 12.853264, 19.91026, 31.18856, 39.54688, 46.64695, 8.558094, 8.592775, 7.0821137, 7.1130767
0 129768 msmarco_doc_18_3268101900 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.342903, 19.416252, 12.853264, 12.853264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 127403 msmarco_doc_18_3187426110 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.342903, 19.416252, 12.853264, 12.853264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 127405 msmarco_doc_08_1028424407 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.33333334, 0.33333334, 0.0, 0.0, 1.0, 1.0, 36.242558, 31.701069, 22.03944, 22.03944, 0.0, 0.0, 4.60717, 4.60717, 0.0, 0.0, 2.1082435, 2.1300392
1 127405 msmarco_doc_01_614255615 1.0, 1.0, 1.0, 1.0, 0.33333334, 0.33333334, 0.33333334, 0.33333334, 1.4142135, 2.4494898, 7.1414285, 7.6811457, 36.242558, 31.701069, 22.03944, 22.03944, 14.670948, 22.879164, 45.228043, 48.646175, 5.532974, 7.4991813, 5.2198844, 5.2379622
1 127407 msmarco_doc_08_1028424407 2.0, 3.0, 4.0, 4.0, 0.5, 0.75, 1.0, 1.0, 2.4142137, 4.2426405, 12.984298, 14.0493145, 29.254688, 24.27148, 13.487381, 13.487381, 16.390343, 23.537317, 39.977535, 43.09115, 5.6158533, 10.678603, 7.7337627, 7.7977133
0 127407 msmarco_doc_01_614255615 1.0, 1.0, 2.0, 2.0, 0.25, 0.25, 0.5, 0.5, 1.4142135, 2.4494898, 12.74734, 13.083046, 29.254688, 24.27148, 13.487381, 13.487381, 10.910702, 14.463664, 39.54839, 40.590023, 3.9561737, 4.390738, 3.0820007, 3.099919
0 127409 msmarco_doc_36_283683604 0.0, 2.0, 3.0, 3.0, 0.0, 0.33333334, 0.5, 0.5, 0.0, 2.4142137, 14.727679, 14.961481, 41.157265, 33.029533, 18.97264, 18.972637, 0.0, 5.3951287, 19.563545, 19.808025, 0.0, 0.0, 1.5067294, 1.480978
1 127409 msmarco_doc_28_320788492 2.0, 3.0, 5.0, 5.0, 0.33333334, 0.5, 0.8333333, 0.8333333, 2.0, 4.464102, 32.605194, 33.2041, 41.157265, 33.029533, 18.97264, 18.972637, 18.088959, 28.656816, 98.48486, 100.95517, 7.4144387, 10.381398, 8.911734, 8.933403
1 127410 msmarco_doc_36_283683604 3.0, 5.0, 7.0, 7.0, 0.375, 0.625, 0.875, 0.875, 3.0, 9.377802, 39.39351, 40.910618, 55.563656, 43.554955, 25.231936, 25.231936, 25.369972, 55.20878, 119.098175, 125.47796, 8.967198, 13.586952, 12.082992, 12.066368
0 127410 msmarco_doc_28_320788492 1.0, 3.0, 3.0, 3.0, 0.125, 0.375, 0.375, 0.375, 1.0, 3.732051, 17.687456, 18.135666, 55.563656, 43.554955, 25.231936, 25.231936, 7.7150316, 14.730258, 35.72252, 36.68266, 3.091195, 3.8336675, 2.0579805, 2.0618062
1 127412 msmarco_doc_18_3243076948 3.0, 3.0, 4.0, 4.0, 0.6, 0.6, 0.8, 0.8, 3.0, 4.2426405, 12.139626, 13.305058, 41.559624, 33.630123, 20.124662, 20.124662, 24.42362, 27.139141, 45.264793, 49.659187, 12.314922, 12.326941, 7.185746, 7.5300307
0 127412 msmarco_doc_06_2014185372 1.0, 1.0, 1.0, 1.0, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 3.4641016, 3.7416575, 41.559624, 33.630123, 20.124662, 20.124662, 7.7150316, 5.904766, 10.74848, 11.609686, 3.091195, 3.27691, 1.9851959, 1.998413
0 127413 msmarco_doc_18_3243076948 1.0, 2.0, 4.0, 4.0, 0.2, 0.4, 0.8, 0.8, 1.0, 2.828427, 18.155943, 18.597225, 35.130676, 28.05812, 16.020157, 16.020157, 7.7150316, 11.192971, 39.663906, 40.80498, 3.8585072, 3.7307653, 4.3962526, 4.479359
1 127413 msmarco_doc_06_2014185372 4.0, 4.0, 4.0, 4.0, 0.8, 0.8, 0.8, 0.8, 4.0, 4.0, 14.776395, 15.828434, 35.130676, 28.05812, 16.020157, 16.020157, 25.866453, 20.430037, 40.869682, 43.949802, 9.135129, 10.307356, 6.9867525, 7.0306144
1 127415 msmarco_doc_25_1666487991 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.25, 0.25, 0.0, 0.0, 1.4142135, 1.4142135, 41.47686, 35.51374, 26.080763, 26.080763, 0.0, 0.0, 1.4486325, 1.4486324, 0.0, 0.0, 0.0, 0.0
0 127415 msmarco_doc_18_3244362918 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.25, 0.25, 0.0, 0.0, 7.071068, 7.071068, 41.47686, 35.51374, 26.080763, 26.080763, 0.0, 0.0, 7.2431626, 7.2431617, 0.0, 0.0, 0.0, 0.0
0 127419 msmarco_doc_25_1666487991 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.30784, 32.32881, 20.0846, 20.08452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1 127419 msmarco_doc_18_3244362918 2.0, 2.0, 3.0, 3.0, 0.5, 0.5, 0.75, 0.75, 2.0, 3.1462643, 10.825216, 11.5893955, 38.30784, 32.32881, 20.0846, 20.08452, 18.814234, 24.275608, 52.784016, 56.19235, 8.606096, 10.797377, 10.825014, 10.924872
0 12742 msmarco_doc_10_312774783 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.42857143, 0.42857143, 0.0, 0.0, 7.808029, 7.808029, 41.68249, 33.468227, 19.647507, 19.647505, 0.0, 0.0, 8.026493, 8.026492, 0.0, 0.0, 0.0, 0.0
1 12742 msmarco_doc_07_1045417770 4.0, 4.0, 7.0, 7.0, 0.5714286, 0.5714286, 1.0, 1.0, 4.0, 7.196152, 19.736591, 22.554699, 41.68249, 33.468227, 19.647507, 19.647505, 25.705372, 38.98887, 55.863983, 65.14949, 8.631464, 13.282716, 11.181403, 11.562862
