1 1025555 msmarco_doc_16_2157729229 1.0, 2.0, 4.0, 4.0, 0.25, 0.5, 1.0, 1.0, 1.0, 3.4494898, 49.044426, 49.22441, 30.469185, 23.815311, 12.688427, 12.688427, 6.9301143, 21.117493, 182.25754, 182.96451, 3.6298423, 5.386313, 5.3039827, 5.3687267
0 1025555 msmarco_doc_16_2302324285 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.25, 0.25, 0.0, 0.0, 1.7320508, 1.7320508, 30.469185, 23.815311, 12.688427, 12.688427, 0.0, 0.0, 3.1410933, 3.1410933, 0.0, 0.0, 0.0, 0.0
0 1025557 msmarco_doc_16_2157729229 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 9.414213, 9.414213, 27.607029, 22.27306, 13.05876, 13.05876, 0.0, 0.0, 29.802258, 29.802258, 0.0, 0.0, 1.1461525, 1.1871105
1 1025557 msmarco_doc_16_2302324285 1.0, 1.0, 2.0, 2.0, 0.33333334, 0.33333334, 0.6666667, 0.6666667, 1.0, 2.6457512, 18.495104, 18.73205, 27.607029, 22.27306, 13.05876, 13.05876, 12.040061, 28.707064, 140.57271, 142.5153, 7.262473, 8.796848, 7.110379, 7.116091
0 1025563 msmarco_doc_02_40760155 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.6666667, 0.6666667, 0.0, 0.0, 2.0, 2.0, 23.804773, 19.097387, 10.151492, 10.151492, 0.0, 0.0, 4.8602767, 4.8602767, 0.0, 0.0, 1.0948571, 1.0869107
1 1025563 msmarco_doc_03_932958016 0.0, 2.0, 3.0, 3.0, 0.0, 0.6666667, 1.0, 1.0, 0.0, 3.1462643, 24.34552, 24.593832, 23.804773, 19.097387, 10.151492, 10.151492, 0.0, 19.534908, 99.81065, 100.60607, 0.0, 5.4935575, 5.3485737, 5.3742976
1 1025564 msmarco_doc_02_40760155 1.0, 1.0, 3.0, 3.0, 0.33333334, 0.33333334, 1.0, 1.0, 1.0, 1.7320508, 6.7958317, 7.196152, 30.091934, 24.220558, 14.512913, 14.512913, 14.524967, 22.166348, 51.152695, 55.016846, 7.3583245, 8.695969, 9.432553, 9.4657345
0 1025564 msmarco_doc_03_932958016 0.0, 1.0, 2.0, 2.0, 0.0, 0.33333334, 0.6666667, 0.6666667, 0.0, 1.4142135, 9.279001, 9.4280815, 30.091934, 24.220558, 14.512913, 14.512913, 0.0, 6.2421527, 20.090456, 20.360815, 0.0, 0.0, 1.1568028, 1.1773968
1 1025569 msmarco_doc_18_3786212988 3.0, 3.0, 5.0, 5.0, 0.6, 0.6, 1.0, 1.0, 3.0, 4.2426405, 30.1865, 30.753307, 43.670616, 35.13727, 20.528934, 20.528934, 28.10365, 33.53731, 139.94104, 142.84167, 13.599532, 13.874504, 12.488963, 12.490526
0 1025569 msmarco_doc_17_3498964637 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.6, 0.6, 0.0, 0.0, 6.751816, 6.751816, 43.670616, 35.13727, 20.528934, 20.528934, 0.0, 0.0, 15.377483, 15.377483, 0.0, 0.0, 1.1906741, 1.175323
0 1025571 msmarco_doc_18_3786212988 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 0.8, 0.8, 0.0, 0.0, 14.584301, 14.584301, 34.89614, 27.077679, 13.111368, 13.111368, 0.0, 0.0, 25.210129, 25.210127, 0.0, 0.0, 1.0964268, 1.0735563
1 1025571 msmarco_doc_17_3498964637 1.0, 2.0, 5.0, 5.0, 0.2, 0.4, 1.0, 1.0, 1.0, 3.9681187, 26.879564, 27.51009, 34.89614, 27.077679, 13.111368, 13.111368, 8.206112, 24.520977, 72.045685, 74.28763, 3.9004583, 7.8854294, 5.132224, 5.1951065
1 1025574 msmarco_doc_09_1158925746 2.0, 3.0, 4.0, 4.0, 0.5, 0.75, 1.0, 1.0, 2.0, 5.560478, 13.284144, 14.823755, 31.382572, 25.296368, 13.806592, 13.806592, 13.4658165, 36.653053, 52.916862, 58.759193, 3.3977437, 9.308907, 7.3493204, 7.444545
0 1025574 msmarco_doc_16_3440606197 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.25, 0.25, 0.0, 0.0, 1.0, 1.0, 31.382572, 25.296368, 13.806592, 13.806592, 0.0, 0.0, 1.813511, 1.813511, 0.0, 0.0, 0.0, 0.0
0 1025576 msmarco_doc_09_1158925746 2.0, 2.0, 5.0, 5.0, 0.25, 0.25, 0.625, 0.625, 2.0, 3.4494898, 22.43314, 23.155533, 56.219822, 44.374973, 25.084711, 25.084703, 8.934294, 8.830097, 27.80329, 28.896666, 0.0, 0.0, 1.2995033, 1.3275888
1 1025576 msmarco_doc_16_3440606197 6.0, 6.0, 7.0, 7.0, 0.75, 0.75, 0.875, 0.875, 6.0, 8.803119, 38.91763, 40.63734, 56.219822, 44.374973, 25.084711, 25.084703, 40.652855, 47.17443, 102.73013, 109.23776, 14.972448, 18.839233, 13.186499, 13.356136
1 1025580 msmarco_doc_00_1033253017 1.0, 0.0, 3.0, 3.0, 0.33333334, 0.0, 1.0, 1.0, 1.0, 0.0, 6.377802, 6.645751, 25.708347, 20.378717, 11.184406, 11.184355, 10.141379, 0.0, 22.64172, 24.336163, 4.954391, 0.0, 5.231798, 5.6013107
0 1025580 msmarco_doc_05_550053326 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.708347, 20.378717, 11.184406, 11.184355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0 1025589 msmarco_doc_00_1033253017 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.75, 0.75, 0.0, 0.0, 5.645751, 5.645751, 33.579468, 26.45052, 15.02259, 15.02259, 0.0, 0.0, 16.731956, 16.731956, 0.0, 0.0, 3.3004146, 3.3444042
1 1025589 msmarco_doc_05_550053326 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 8.825216, 8.825216, 33.579468, 26.45052, 15.02259, 15.02259, 0.0, 0.0, 44.85495, 44.85495, 0.0, 0.0, 7.9362936, 7.9405737
