0 1002897 msmarco_doc_01_1796259977 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 8.071068, 8.071068, 43.655685, 35.11766, 22.513153, 22.513153, 0.0, 0.0, 14.124034, 14.124034, 0.0, 0.0, 0.0, 0.0
1 1002897 msmarco_doc_10_379653249 1.0, 1.0, 4.0, 4.0, 0.2, 0.2, 0.8, 0.8, 1.0, 1.7320508, 7.462889, 8.019248, 43.655685, 35.11766, 22.513153, 22.513153, 8.064965, 12.71696, 27.467865, 30.49515, 2.7136745, 4.487864, 5.6899767, 5.740778
1 1002904 msmarco_doc_01_1796259977 1.0, 0.0, 4.0, 4.0, 0.25, 0.0, 1.0, 1.0, 1.0, 0.0, 16.620903, 16.68684, 35.78253, 29.31982, 19.347052, 19.347052, 9.189234, 0.0, 66.60561, 66.97614, 3.77423, 0.0, 6.9862266, 7.067374
0 1002904 msmarco_doc_10_379653249 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 3.1462643, 3.1462643, 35.78253, 29.31982, 19.347052, 19.347052, 0.0, 0.0, 5.738632, 5.738632, 0.0, 0.0, 0.0, 0.0
0 1002905 msmarco_doc_17_4745298802 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 3.4641016, 3.4641016, 48.424225, 38.11127, 24.987873, 24.987873, 0.0, 0.0, 9.360799, 9.360799, 0.0, 0.0, 2.3237169, 2.322027
1 1002905 msmarco_doc_06_359132769 2.0, 2.0, 4.0, 4.0, 0.4, 0.4, 0.8, 0.8, 2.0, 2.828427, 9.162277, 10.069653, 48.424225, 38.11127, 24.987873, 24.987873, 26.697071, 32.00275, 60.97803, 69.0404, 14.3102045, 17.408398, 16.699112, 16.849695
1 1002906 msmarco_doc_17_4745298802 2.0, 2.0, 4.0, 4.0, 0.4, 0.4, 0.8, 0.8, 2.0, 2.828427, 7.9135914, 9.109853, 48.853752, 41.153297, 28.558279, 28.558279, 27.126598, 36.304825, 54.679485, 67.75607, 15.616756, 19.114635, 19.745539, 20.437212
0 1002906 msmarco_doc_06_359132769 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 3.0, 3.0, 48.853752, 41.153297, 28.558279, 28.558279, 0.0, 0.0, 7.1262617, 7.1262617, 0.0, 0.0, 1.820841, 1.8066411
1 1002907 msmarco_doc_04_863911839 2.0, 4.0, 5.0, 5.0, 0.4, 0.8, 1.0, 1.0, 2.828427, 6.0, 26.406265, 27.514643, 39.323486, 30.655245, 18.096937, 18.096937, 30.019089, 44.349373, 105.48661, 111.88761, 11.000078, 11.718579, 10.78046, 10.82061
0 1002907 msmarco_doc_17_4773855889 0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.6, 0.6, 0.0, 0.0, 14.245165, 14.245165, 39.323486, 30.655245, 18.096937, 18.096937, 0.0, 0.0, 21.164846, 21.164846, 0.0, 0.0, 0.0, 0.0
0 1002910 msmarco_doc_04_863911839 0.0, 1.0, 3.0, 3.0, 0.0, 0.2, 0.6, 0.6, 0.0, 1.0, 9.863703, 9.9464655, 47.308304, 39.126217, 26.784452, 26.784452, 0.0, 4.6030293, 20.313072, 20.455574, 0.0, 0.0, 1.4976596, 1.4581503
1 1002910 msmarco_doc_17_4773855889 2.0, 2.0, 5.0, 5.0, 0.4, 0.4, 1.0, 1.0, 2.0, 2.828427, 26.679272, 27.036417, 47.308304, 39.126217, 26.784452, 26.784452, 25.581152, 33.438095, 188.3522, 191.81726, 14.493038, 15.654964, 18.153908, 18.248661
0 1002912 msmarco_doc_08_166208611 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.4, 0.4, 0.0, 0.0, 2.732051, 2.732051, 40.85948, 31.037058, 18.035154, 18.035154, 0.0, 0.0, 4.931306, 4.931306, 0.0, 0.0, 0.0, 0.0
1 1002912 msmarco_doc_07_80580346 2.0, 2.0, 5.0, 5.0, 0.4, 0.4, 1.0, 1.0, 2.0, 2.4142137, 14.871745, 15.627376, 40.85948, 31.037058, 18.035154, 18.035154, 19.132328, 18.131275, 54.026714, 57.659527, 9.858452, 8.934865, 9.201375, 9.447359
1 1002913 msmarco_doc_08_166208611 0.0, 0.0, 6.0, 6.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 14.040593, 14.040593, 47.492775, 38.708572, 24.599504, 24.599504, 0.0, 0.0, 55.04057, 55.04057, 0.0, 0.0, 14.447734, 14.492634
0 1002913 msmarco_doc_07_80580346 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 0.6666667, 0.6666667, 0.0, 0.0, 17.719652, 17.719652, 47.492775, 38.708572, 24.599504, 24.599504, 0.0, 0.0, 23.742327, 23.742327, 0.0, 0.0, 0.0, 0.0
0 1002914 msmarco_doc_04_864086234 3.0, 4.0, 4.0, 4.0, 0.6, 0.8, 0.8, 0.8, 3.0, 6.1961527, 15.323559, 16.933899, 42.71596, 34.719276, 21.21528, 21.215273, 29.508194, 48.89975, 75.104614, 83.94017, 12.222538, 17.231613, 13.782136, 13.938624
1 1002914 msmarco_doc_08_104372664 3.0, 0.0, 5.0, 5.0, 0.6, 0.0, 1.0, 1.0, 3.0, 0.0, 16.305653, 16.730042, 42.71596, 34.719276, 21.21528, 21.215273, 29.508194, 0.0, 76.60989, 79.05704, 10.636186, 0.0, 13.364815, 13.42481
1 1002915 msmarco_doc_04_864086234 3.0, 4.0, 5.0, 5.0, 0.5, 0.6666667, 0.8333333, 0.8333333, 3.0, 6.1961527, 16.323559, 17.933899, 51.235344, 41.056633, 24.89794, 24.897932, 29.508194, 48.89975, 78.78727, 87.622826, 12.222538, 17.231613, 15.280652, 15.42301
