0 1055698 msmarco_doc_00_47363866 2.0, 2.0, 5.0, 5.0, 0.2857143, 0.2857143, 0.71428573, 0.71428573, 2.4142137, 3.4142137, 10.505164, 11.792016, 48.163334, 37.91437, 24.70308, 24.70308, 11.091986, 11.430153, 18.820728, 22.152504, 2.3797817, 3.444687, 2.7896614, 2.928646
1 1055698 msmarco_doc_06_651061542 2.0, 3.0, 6.0, 6.0, 0.2857143, 0.42857143, 0.85714287, 0.85714287, 2.0, 4.878315, 22.209677, 23.35188, 48.163334, 37.91437, 24.70308, 24.70308, 22.104229, 36.078053, 72.47343, 80.26984, 11.577925, 13.6303005, 12.095972, 12.255945
1 1055699 msmarco_doc_17_3887088165 3.0, 3.0, 6.0, 6.0, 0.5, 0.5, 1.0, 1.0, 3.0, 4.5604777, 63.666595, 64.02069, 37.698475, 29.264698, 18.303185, 18.303185, 17.542957, 24.281445, 168.86264, 170.5494, 5.000305, 6.483463, 8.487823, 8.434719
0 1055699 msmarco_doc_19_360043080 0.0, 2.0, 5.0, 5.0, 0.0, 0.33333334, 0.8333333, 0.8333333, 0.0, 3.1462643, 29.980885, 30.517117, 37.698475, 29.264698, 18.303185, 18.303185, 0.0, 10.9470625, 43.326065, 45.154194, 0.0, 3.220624, 2.133897, 2.37248
1 1055699 msmarco_doc_00_47363866 4.0, 4.0, 6.0, 6.0, 0.6666667, 0.6666667, 1.0, 1.0, 4.4142137, 6.242641, 14.237215, 16.5787, 37.698475, 29.264698, 18.303185, 18.303185, 25.883581, 29.690842, 48.776283, 56.277653, 6.550657, 11.032136, 10.050619, 10.244957
0 1055699 msmarco_doc_06_651061542 0.0, 1.0, 4.0, 4.0, 0.0, 0.16666667, 0.6666667, 0.6666667, 0.0, 1.4142135, 17.541264, 17.661654, 37.698475, 29.264698, 18.303185, 18.303185, 0.0, 2.5497108, 20.53479, 20.657526, 0.0, 0.0, 0.0, 0.0
0 1055700 msmarco_doc_17_3887088165 1.0, 1.0, 6.0, 6.0, 0.125, 0.125, 0.75, 0.75, 1.0, 1.4142135, 59.427917, 59.50512, 49.24991, 38.32807, 22.855568, 22.855568, 2.751362, 2.5497108, 79.94219, 80.0209, 0.0, 0.0, 1.2565519, 1.2125974
1 1055700 msmarco_doc_19_360043080 3.0, 6.0, 8.0, 8.0, 0.375, 0.75, 1.0, 1.0, 3.0, 8.388905, 51.58285, 52.767582, 49.24991, 38.32807, 22.855568, 22.855568, 22.026838, 40.809376, 140.96967, 145.43863, 9.70914, 13.809457, 11.721668, 11.99448
0 1055701 msmarco_doc_00_743360547 2.0, 2.0, 5.0, 5.0, 0.25, 0.25, 0.625, 0.625, 2.4142137, 4.1815405, 23.034098, 23.741104, 53.462532, 41.832893, 23.255596, 23.255596, 6.848885, 7.8654833, 30.48143, 31.205124, 0.0, 0.0, 1.2732811, 1.2944025
1 1055701 msmarco_doc_06_1893640476 2.0, 3.0, 8.0, 8.0, 0.25, 0.375, 1.0, 1.0, 2.0, 6.296033, 102.34541, 102.73403, 53.462532, 41.832893, 23.255596, 23.255596, 9.686457, 20.824497, 190.8995, 191.91258, 2.3755455, 3.7762568, 8.048858, 8.150653
1 1055709 msmarco_doc_00_743360547 3.0, 2.0, 6.0, 6.0, 0.5, 0.33333334, 1.0, 1.0, 3.4142137, 4.1815405, 23.589209, 24.645624, 44.71836, 34.623894, 19.018192, 19.018192, 22.31887, 25.906141, 63.992607, 69.45602, 5.437977, 8.663502, 9.3196335, 9.488804
0 1055709 msmarco_doc_06_1893640476 1.0, 1.0, 5.0, 5.0, 0.16666667, 0.16666667, 0.8333333, 0.8333333, 1.0, 2.6457512, 66.34532, 66.461815, 44.71836, 34.623894, 19.018192, 19.018192, 2.751362, 4.770072, 89.68387, 89.80263, 0.0, 0.0, 1.0695612, 1.0959891
0 1055712 msmarco_doc_04_207458751 0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 26.381588, 26.381588, 49.516975, 38.245083, 19.40372, 19.40372, 0.0, 0.0, 34.750725, 34.750725, 0.0, 0.0, 0.0, 0.0
1 1055712 msmarco_doc_16_3441307123 1.0, 4.0, 8.0, 8.0, 0.125, 0.5, 1.0, 1.0, 1.0, 4.4142137, 94.24826, 94.528336, 49.516975, 38.245083, 19.40372, 19.40372, 8.865703, 23.293121, 219.75024, 220.57314, 4.5239697, 5.468039, 6.8661623, 6.847111
